,key,gender,age_range,language,dialect,sampling_rate,file_type,mic_type,recording_software
4814,anonymous-20080225-awl,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4815,anonymous-20101008-oqq,male,adult,EN,Indian English,48000,wav,unknown,VoxForge Speech Submission Application
4816,xh-20100802-rdg,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4817,anonymous-20110320-kvz,Male,Youth,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4818,anoldman-20110217-fbq,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4819,tee-20081105-knc,Male,Adult,EN,European English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4820,ben-20090326-njk,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4821,rusty-10132006,male,N/A,N/A,Australian English,N/A,wav,N/A,Audacity rel 1
4822,ralfherzog-20070816_vf15,male,N/A,N/A,General American,N/A,wav,noise canceling headset,Audacity 1
4823,bhart-20100106-joc,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4824,anonymous-20100809-adw,Male,Adult,EN,American English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
4825,anonymous-20110929-fee,Female,Adult,EN,South African English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4826,anonymous-20081202-yga,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4827,pcsnpny-20150204-qat,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4828,PrasadVelidi-20141122-wwp,Male,Adult,EN,Indian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4829,B-20091220-vus,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4830,anonymous-20100216-kaa,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4831,mrurioste-20120927-fty,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4832,Kyton-20081201-srl,Male,Adult,EN,Canadian English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4833,pcsnpny-20150314-otp,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4834,anonymous-20101109-cnt,Male,Adult,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
4835,eloriane-20090901-svr,Female,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4836,tsmock-20120308-zuk,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4837,RainCT-20130226-jvn,Male,Youth,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
4838,pcsnpny-20150307-oir,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4839,anonymous-20100821-tjy,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4840,L1ttl3J1m-20090701-fhz,Male,Adult,EN,Australian English,48000,wav,Other,VoxForge Speech Submission Application
4841,anonymous-20091226-olz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4842,anonymous-20120119-xpz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4843,dnh7383-20131103-wvl,Female,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4844,robin-20070409-vf22,male,N/A,N/A,British English ,N/A,wav,N/A,Audacity rel 1
4845,pcsnpny-20150321-xed,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4846,Dcoetzee-20110429-cxg,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4847,snblitz-20130127-tcj,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4848,mallapurbharat-20160123-wtu,Male,Adult,EN,Indian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4849,spych102-20120324-jbm,Male,Adult,EN,British English,48000,wav,WebCam mic,VoxForge Speech Submission Application
4850,anonymous-20080806-org,Male,Youth,EN,European English,48000,wav,Other,VoxForge Speech Submission Application
4851,anonymous-20120415-nds,Male,Adult,EN,British English,48000,wav,WebCam mic,VoxForge Speech Submission Application
4852,bennmann-20091102-vgn,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4853,anonymous-20090310-cfk,Male,Adult,EN,Australian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4854,colins5286-20101118-zin,Male,Adult,EN,British English,48000,wav,Other,VoxForge Speech Submission Application
4855,anonymous-20140108-yix,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4856,anonymous-20090824-ipw,Male,Youth,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
4857,MS-20121113-rgm,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4858,roddk3-20100310-msk,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4859,anonymous-20130717-zwr,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4860,anonymous-20080521-tfx,Female,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4861,anonymous-20100110-bvj,Male,Adult,EN,American English,48000,wav,Studio mic,VoxForge Speech Submission Application
4862,AT-20130718-lws,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
4863,anonymous-20110429-kgd,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4864,anonymous-20081014-kvt,male,adult,EN,American English,48000,wav,unknown,VoxForge Speech Submission Application
4865,Ronin-20080326-arv,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4866,ralfherzog-20080113-en48,male,N/A,N/A,General American English,N/A,FLAC,noise canceling headset,Audacity 1
4867,anonymous-20120928-zni,Male,Senior,EN,Australian English,48000,wav,Headset mic,VoxForge Speech Submission Application
4868,anonymous-20100324-xth,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4869,vschum-20120224-wpn,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4870,saltamontes-20080814-oal,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4871,anonymous-20130824-iex,Male,Senior,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4872,anonymous-20121120-vng,Male,Senior,EN,American English,48000,wav,WebCam mic,VoxForge Speech Submission Application
4873,tomhannen-20080411-qvl,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4874,anonymous-20090429-oud,Male,Adult,EN,Other,48000,wav,unknown,VoxForge Speech Submission Application
4875,life4himsq-20080807-vvt,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4876,anonymous-20100302-ujr,male,adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4877,anonymous-20080702-ucr,Male,Youth,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4878,n2k-20090202-udz,Male,Adult,EN,European English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4879,anonymous-20120326-yiz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4880,anonymous-20111001-hoj,male,adult,EN,other,48000,wav,unknown,VoxForge Speech Submission Application
4881,anonymous-20100130-ffd,Female,Adult,EN,Australian English,48000,wav,Headset mic,VoxForge Speech Submission Application
4882,anonymous-20090809-zoh,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4883,robin-20070211,male,N/A,N/A,British English ,N/A,wav,N/A,Audacity rel 1
4884,anonymous-20110830-toz,Male,Youth,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
4885,anonymous-20081014-umx,Male,Adult,EN,European English,48000,wav,WebCam mic,VoxForge Speech Submission Application
4886,jtmiles-20090618-iug,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4887,anonymous-20120727-cjk,Female,Youth,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4888,ColinBeckingham-20091213-blg,Male,Senior,EN,British English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4889,azmisov-20140428-xml,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4890,JohanLingen-20080306-xvq,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4891,anonymous-20100710-own,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4892,stephsphynx-20080829-sff,Female,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4893,tmarkus-20080919-trq,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4894,anonymous-20080510-kln,Male,Adult,EN,American English,48000,wav,unknown,VoxForge Speech Submission Application
4895,anonymous-20120324-wex,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4896,anonymous-20110210-rjz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4897,anonymous-20090917-frf,Female,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4898,anonymous-20110905-cnc,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
4899,scotsabe-20120910-job,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4900,ShamanEx-20150525-ahs,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4901,soulphox-20100120-tnv,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4902,anonymous-20140812-mse,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4903,randychan-20130104-hak,Male,Adult,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
4904,john_doe-20160529-lpg,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4905,Heber-20130715-mwp,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4906,anonymous-20090307-xgh,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
4907,anonymous-20080407-gvg,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4908,paddy-20080911-jtv,Male,Adult,EN,New Zealand English,48000,wav,Studio mic,VoxForge Speech Submission Application
4909,anonymous-20110219-ppv,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4910,anonymous-20121023-smj,Male,Youth,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4911,anonymous-20080410-cyq,male,adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4912,anonymous-20080616-fxp,Male,Adult,EN,New Zealand English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4913,anonymous-20081129-tmz,Male,Adult,EN,Canadian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4914,GaylandGGump-20141207-lqm,Male,Please Select,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4915,pcsnpny-20150204-bif,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
4916,k-20090204-tja,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
4917,B-20091230-bvx,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4918,JonnyGutteridge-20081120-hav,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
4919,httpvoxforgeorg-20100126-vue,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4920,kumar-20180822-lsn,Male,Adult,en,Indian English,48000,wav,Desktop Boom mic,standalone VoxForge speech submission application
4921,anonymous-20091007-vwg,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4922,anonymous-20090305-wts,Male,Adult,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
4923,koopero-20090127-flx,Male,Adult,EN,Canadian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
4924,bonzer-20090919-oxm,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
4925,Robin-20080711-wqa,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4926,Q-20150514-ero,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4927,wesjackson-20130502-yeo,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4928,john_doe-20160616-fjd,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4929,Ertain-20170123-ojc,Male,Adult,EN,American English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
4930,bonzer-20090919-nma,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
4931,serak-20170326-dvj,Male,Adult,EN,Other,48000,wav,Laptop Built,standalone VoxForge speech submission application
4932,anonymous-20130824-lpn,Male,Senior,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4933,dbagnall-20130125-rhk,Male,Adult,EN,New Zealand English,48000,wav,Other,VoxForge Speech Submission Application
4934,anonymous-20120419-say,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4935,farmerjack-20080827-ins,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4936,anonymous-20130418-brg,Male,Adult,EN,Indian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
4937,anonymous-20110315-kjw,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4938,PheonixK-20080824-cpk,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
4939,anonymous-20111106-crv,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4940,anonymous-20090906-ymr,Female,Youth,EN,Canadian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4941,khemboy-20090128-hvx,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
4942,anonymous-20120728-yzg,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4943,stephsphynx-20080829-mtp,Female,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
4944,anonymous-20091215-qpr,Female,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
4945,bonzer-20090919-uin,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
